transaction_id,merchant_id,order_id,payment_id,payment_status,payment_amount,payment_currency,payment_timestamp,settlement_id,settlement_amount,settlement_currency,settlement_timestamp,fee_id,fee_amount,fee_type,tax_amount,refund_id,refund_amount,refund_status,adjustment_id,adjustment_amount,scenario_type,ground_truth
TXN_000199,MER_003,ORD_000199,PAY_000199,SUCCESS,37852.00,INR,2026-03-22T03:09:00,SET_000199,37094.96,INR,2026-03-25T03:09:00,FEE_000199,757.04,PROCESSING_FEE,0.00,,0.00,,ADJ_000199,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000200,MER_001,ORD_000200,PAY_000200,FAILED,82678.00,INR,2026-04-22T05:12:00,SET_000200,0.00,INR,2026-04-23T05:12:00,,0.00,,0.00,,0.00,,ADJ_000200,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000201,MER_005,ORD_000201,PAY_000201,SUCCESS,72299.00,INR,2026-01-03T20:44:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000201,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000202,MER_004,ORD_000202,PAY_000202,SUCCESS,14971.00,INR,2026-03-26T09:05:00,SET_000202,11228.25,INR,2026-03-27T09:05:00,,0.00,,0.00,REF_000202,3742.75,PROCESSED,ADJ_000202,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000203,MER_003,ORD_000203,PAY_000203,SUCCESS,65423.00,INR,2026-06-20T03:49:00,SET_000203,49067.25,INR,2026-06-23T03:49:00,,0.00,,0.00,REF_000203,16355.75,PROCESSED,ADJ_000203,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000204,MER_005,ORD_000204,PAY_000204,SUCCESS,54559.00,INR,2026-06-02T07:57:00,SET_000204,53467.82,INR,2026-06-04T07:57:00,FEE_000204,1091.18,PROCESSING_FEE,0.00,,0.00,,ADJ_000204,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000205,MER_004,ORD_000205,,MISSING,59971.00,INR,2026-04-11T17:30:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000205,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000206,MER_003,ORD_000206,PAY_000206,SUCCESS,9250.00,INR,2026-02-20T15:56:00,SET_000206,6937.50,INR,2026-02-22T15:56:00,,0.00,,0.00,REF_000206,2312.50,PROCESSED,ADJ_000206,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000207,MER_005,ORD_000207,PAY_000207,SUCCESS,436.00,INR,2026-02-21T20:44:00,SET_000207,425.71,INR,2026-02-24T20:44:00,FEE_000207,8.72,PROCESSING_FEE,1.57,,0.00,,ADJ_000207,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000208,MER_008,ORD_000208,PAY_000208,SUCCESS,19576.00,INR,2026-03-23T15:59:00,SET_000208,19184.48,INR,2026-03-26T15:59:00,FEE_000208,391.52,PROCESSING_FEE,0.00,,0.00,,ADJ_000208,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000209,MER_006,ORD_000209,PAY_000209,FAILED,72440.00,INR,2026-05-20T06:02:00,SET_000209,0.00,INR,2026-05-23T06:02:00,,0.00,,0.00,,0.00,,ADJ_000209,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000210,MER_006,ORD_000210,PAY_000210,SUCCESS,24827.00,INR,2026-06-28T22:04:00,SET_000210,18620.25,INR,2026-07-01T22:04:00,,0.00,,0.00,REF_000210,6206.75,PROCESSED,ADJ_000210,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000211,MER_007,ORD_000211,PAY_000211,SUCCESS,30713.00,INR,2026-06-06T04:58:00,SET_000211,30098.74,INR,2026-06-08T04:58:00,FEE_000211,614.26,PROCESSING_FEE,0.00,,0.00,,ADJ_000211,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000212,MER_008,ORD_000212,PAY_000212,SUCCESS,92535.00,INR,2026-06-16T15:50:00,SET_000212,92535.00,INR,2026-06-18T15:50:00,,0.00,,0.00,,0.00,,ADJ_000212,0.00,NORMAL,NORMAL
TXN_000213,MER_003,ORD_000213,PAY_000213,SUCCESS,65023.00,INR,2026-06-26T00:22:00,SET_000213,48767.25,INR,2026-06-27T00:22:00,,0.00,,0.00,REF_000213,16255.75,PROCESSED,ADJ_000213,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000214,MER_006,ORD_000214,PAY_000214,SUCCESS,13254.00,INR,2026-06-09T12:23:00,SET_000214,13254.00,INR,2026-06-11T12:23:00,,0.00,,0.00,,0.00,,ADJ_000214,0.00,NORMAL,NORMAL
TXN_000215,MER_008,ORD_000215,PAY_000215,SUCCESS,2111.00,INR,2026-05-12T21:24:00,SET_000215,2111.00,INR,2026-05-13T21:24:00,,0.00,,0.00,,0.00,,ADJ_000215,0.00,NORMAL,NORMAL
TXN_000216,MER_003,ORD_000216,PAY_000216,SUCCESS,9907.00,INR,2026-03-27T20:14:00,SET_000216,7430.25,INR,2026-03-29T20:14:00,,0.00,,0.00,REF_000216,2476.75,PROCESSED,ADJ_000216,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000217,MER_007,ORD_000217,PAY_000217,SUCCESS,85275.00,INR,2026-01-15T23:54:00,SET_000217,83262.51,INR,2026-01-17T23:54:00,FEE_000217,1705.50,PROCESSING_FEE,306.99,,0.00,,ADJ_000217,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000218,MER_007,ORD_000218,PAY_000218,SUCCESS,41605.00,INR,2026-04-25T11:31:00,SET_000218,41605.00,INR,2026-04-28T11:31:00,,0.00,,0.00,REF_000218,8321.00,PROCESSED,ADJ_000218,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000219,MER_008,ORD_000219,PAY_000219,SUCCESS,71012.00,INR,2026-01-07T21:50:00,SET_000219,71012.00,INR,2026-01-10T21:50:00,,0.00,,0.00,,0.00,,ADJ_000219,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000220,MER_005,ORD_000220,PAY_000220,SUCCESS,29917.00,INR,2026-05-17T07:40:00,SET_000220,29917.00,INR,2026-05-18T07:40:00,,0.00,,0.00,,0.00,,ADJ_000220,0.00,NORMAL,NORMAL
TXN_000221,MER_002,ORD_000221,PAY_000221,SUCCESS,99763.00,INR,2026-04-26T17:53:00,SET_000221,74822.25,INR,2026-04-29T17:53:00,,0.00,,0.00,REF_000221,24940.75,PROCESSED,ADJ_000221,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000222,MER_008,ORD_000222,PAY_000222,SUCCESS,21905.00,INR,2026-05-07T17:08:00,SET_000222,21905.00,INR,2026-05-09T17:08:00,,0.00,,0.00,,0.00,,ADJ_000222,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000223,MER_001,ORD_000223,PAY_000223,SUCCESS,42616.00,INR,2026-05-26T07:24:00,SET_000223,42616.00,INR,2026-05-27T07:24:00,,0.00,,0.00,,0.00,,ADJ_000223,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000224,MER_006,ORD_000224,PAY_000224,SUCCESS,56550.00,INR,2026-01-27T21:00:00,SET_000224,55419.00,INR,2026-01-28T21:00:00,FEE_000224,1131.00,PROCESSING_FEE,0.00,,0.00,,ADJ_000224,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000225,MER_003,ORD_000225,PAY_000225,SUCCESS,22380.00,INR,2026-02-02T05:53:00,SET_000225,22380.00,INR,2026-02-03T05:53:00,,0.00,,0.00,,0.00,,ADJ_000225,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000226,MER_007,ORD_000226,PAY_000226,SUCCESS,81326.00,INR,2026-05-05T17:39:00,SET_000226,81326.00,INR,2026-05-10T17:39:00,,0.00,,0.00,,0.00,,ADJ_000226,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000227,MER_003,ORD_000227,PAY_000227,FAILED,30533.00,INR,2026-03-26T07:47:00,SET_000227,0.00,INR,2026-03-29T07:47:00,,0.00,,0.00,,0.00,,ADJ_000227,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000228,MER_005,ORD_000228,PAY_000228,SUCCESS,87504.00,INR,2026-01-03T02:03:00,SET_000228,85753.92,INR,2026-01-05T02:03:00,FEE_000228,1750.08,PROCESSING_FEE,0.00,,0.00,,ADJ_000228,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000229,MER_003,ORD_000229,PAY_000229,SUCCESS,9781.00,INR,2026-03-22T18:56:00,SET_000229,9781.00,INR,2026-03-24T18:56:00,,0.00,,0.00,,0.00,,ADJ_000229,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000230,MER_005,ORD_000230,,MISSING,83846.00,INR,2026-06-25T12:10:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000230,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000231,MER_008,ORD_000231,PAY_000231,SUCCESS,39699.00,INR,2026-02-06T15:23:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000231,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000232,MER_002,ORD_000232,PAY_000232,SUCCESS,31191.00,INR,2026-03-11T19:12:00,SET_000232,31191.00,INR,2026-03-14T19:12:00,,0.00,,0.00,REF_000232,6238.20,PROCESSED,ADJ_000232,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000233,MER_005,ORD_000233,PAY_000233,SUCCESS,91755.00,INR,2026-02-24T02:52:00,SET_000233,89589.58,INR,2026-02-25T02:52:00,FEE_000233,1835.10,PROCESSING_FEE,330.32,,0.00,,ADJ_000233,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000234,MER_007,,PAY_000234,SUCCESS,36076.00,INR,2026-01-02T20:22:00,SET_000234,36076.00,INR,2026-01-05T20:22:00,,0.00,,0.00,,0.00,,ADJ_000234,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000235,MER_001,ORD_000235,PAY_000235,SUCCESS,79582.00,INR,2026-05-17T00:42:00,SET_000235,79582.00,INR,2026-05-19T00:42:00,,0.00,,0.00,REF_000235,15916.40,PROCESSED,ADJ_000235,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000236,MER_005,ORD_000236,PAY_000236,SUCCESS,30262.00,INR,2026-04-21T21:18:00,SET_000236,30262.00,INR,2026-04-23T21:18:00,,0.00,,0.00,REF_000236,6052.40,PROCESSED,ADJ_000236,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000237,MER_004,ORD_000237,PAY_000237,SUCCESS,81481.00,INR,2026-02-16T00:00:00,SET_000237,79851.38,INR,2026-02-19T00:00:00,FEE_000237,1629.62,PROCESSING_FEE,0.00,,0.00,,ADJ_000237,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000238,MER_003,ORD_000238,PAY_000238,SUCCESS,82445.00,INR,2026-01-19T01:30:00,SET_000238,78322.75,INR,2026-01-22T01:30:00,,0.00,,0.00,,0.00,,ADJ_000238,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000239,MER_005,ORD_000239,PAY_000239,SUCCESS,57879.00,INR,2026-01-07T10:46:00,SET_000239,43409.25,INR,2026-01-10T10:46:00,,0.00,,0.00,REF_000239,14469.75,PROCESSED,ADJ_000239,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000240,MER_003,ORD_000240,PAY_000240,SUCCESS,11913.00,INR,2026-06-15T23:13:00,SET_000240,11631.85,INR,2026-06-17T23:13:00,FEE_000240,238.26,PROCESSING_FEE,42.89,,0.00,,ADJ_000240,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000241,MER_007,ORD_000241,PAY_000241,SUCCESS,23121.00,INR,2026-02-06T22:17:00,SET_000241,22575.34,INR,2026-02-07T22:17:00,FEE_000241,462.42,PROCESSING_FEE,83.24,,0.00,,ADJ_000241,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000242,MER_006,ORD_000242,PAY_000242,SUCCESS,69679.00,INR,2026-04-02T17:22:00,SET_000242,66195.05,INR,2026-04-04T17:22:00,,0.00,,0.00,,0.00,,ADJ_000242,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000243,MER_005,ORD_000243,PAY_000243,SUCCESS,63256.00,INR,2026-06-26T11:33:00,SET_000243,63256.00,INR,2026-06-28T11:33:00,,0.00,,0.00,REF_000243,12651.20,PROCESSED,ADJ_000243,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000244,MER_006,ORD_000244,PAY_000244,SUCCESS,15195.00,INR,2026-03-27T15:10:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000244,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000245,MER_004,ORD_000245,PAY_000245,SUCCESS,88747.00,INR,2026-05-13T05:09:00,SET_000245,88747.00,INR,2026-05-16T05:09:00,,0.00,,0.00,,0.00,,ADJ_000245,0.00,NORMAL,NORMAL
TXN_000246,MER_006,,PAY_000246,SUCCESS,11936.00,INR,2026-05-25T07:32:00,SET_000246,11936.00,INR,2026-05-27T07:32:00,,0.00,,0.00,,0.00,,ADJ_000246,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000247,MER_002,ORD_000247,PAY_000247,SUCCESS,59709.00,INR,2026-03-09T11:22:00,SET_000247,59709.00,INR,2026-03-12T11:22:00,,0.00,,0.00,,0.00,,ADJ_000247,0.00,NORMAL,NORMAL
TXN_000248,MER_005,ORD_000248,PAY_000248,SUCCESS,76719.00,INR,2026-03-11T17:43:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000248,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000249,MER_002,ORD_000249,PAY_000249,SUCCESS,88552.00,INR,2026-02-12T22:35:00,SET_000249,0.00,INR,2026-02-14T22:35:00,,0.00,,0.00,REF_000249,123972.80,PROCESSED,ADJ_000249,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000250,MER_006,ORD_000250,PAY_000250,SUCCESS,80064.00,INR,2026-02-10T16:10:00,SET_000250,80064.00,INR,2026-02-13T16:10:00,,0.00,,0.00,,0.00,,ADJ_000250,0.00,NORMAL,NORMAL
TXN_000251,MER_008,ORD_000251,PAY_000251,SUCCESS,91991.00,INR,2026-02-25T09:17:00,SET_000251,91991.00,INR,2026-02-28T09:17:00,,0.00,,0.00,,0.00,,ADJ_000251,0.00,NORMAL,NORMAL
TXN_000252,MER_003,ORD_000252,PAY_000252,SUCCESS,6043.00,INR,2026-06-22T15:16:00,SET_000252,4532.25,INR,2026-06-23T15:16:00,,0.00,,0.00,REF_000252,1510.75,PROCESSED,ADJ_000252,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000253,MER_008,ORD_000253,PAY_000253,SUCCESS,15320.00,INR,2026-01-19T01:38:00,SET_000253,14958.45,INR,2026-01-20T01:38:00,FEE_000253,306.40,PROCESSING_FEE,55.15,,0.00,,ADJ_000253,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000254,MER_003,ORD_000254,PAY_000254,SUCCESS,51040.00,INR,2026-03-24T22:59:00,SET_000254,51040.00,INR,2026-03-26T22:59:00,,0.00,,0.00,,0.00,,ADJ_000254,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000255,MER_007,ORD_000255,PAY_000255,SUCCESS,77083.00,INR,2026-05-16T12:01:00,SET_000255,57812.25,INR,2026-05-19T12:01:00,,0.00,,0.00,REF_000255,19270.75,PROCESSED,ADJ_000255,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000256,MER_007,ORD_000256,PAY_000256,SUCCESS,85941.00,INR,2026-01-19T09:37:00,SET_000256,85941.00,INR,2026-01-21T09:37:00,,0.00,,0.00,,0.00,,ADJ_000256,0.00,NORMAL,NORMAL
TXN_000257,MER_005,ORD_000257,PAY_000257,SUCCESS,4388.00,INR,2026-05-07T00:52:00,SET_000257,4388.00,INR,2026-05-12T00:52:00,,0.00,,0.00,,0.00,,ADJ_000257,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000258,MER_008,ORD_000258,PAY_000258,SUCCESS,31047.00,INR,2026-06-06T02:31:00,SET_000258,30426.06,INR,2026-06-08T02:31:00,FEE_000258,620.94,PROCESSING_FEE,0.00,,0.00,,ADJ_000258,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000259,MER_006,ORD_000259,PAY_000259,SUCCESS,71464.00,INR,2026-06-14T12:34:00,SET_000259,71464.00,INR,2026-06-17T12:34:00,,0.00,,0.00,,0.00,,ADJ_000259,0.00,NORMAL,NORMAL
TXN_000260,MER_007,ORD_000260,PAY_000260,SUCCESS,36260.00,INR,2026-02-04T22:17:00,SET_000260,35404.26,INR,2026-02-05T22:17:00,FEE_000260,725.20,PROCESSING_FEE,130.54,,0.00,,ADJ_000260,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000261,MER_008,ORD_000261,PAY_000261,SUCCESS,12115.00,INR,2026-05-02T00:40:00,SET_000261,0.00,INR,2026-05-03T00:40:00,,0.00,,0.00,REF_000261,16961.00,PROCESSED,ADJ_000261,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000262,MER_001,ORD_000262,PAY_000262,SUCCESS,6729.00,INR,2026-05-24T14:33:00,SET_000262,5046.75,INR,2026-05-26T14:33:00,,0.00,,0.00,REF_000262,1682.25,PROCESSED,ADJ_000262,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000263,MER_003,ORD_000263,PAY_000263,SUCCESS,74100.00,INR,2026-02-07T17:33:00,SET_000263,72618.00,INR,2026-02-08T17:33:00,FEE_000263,1482.00,PROCESSING_FEE,0.00,,0.00,,ADJ_000263,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000264,MER_004,ORD_000264,PAY_000264,SUCCESS,76958.00,INR,2026-02-09T16:30:00,SET_000264,76958.00,INR,2026-02-10T16:30:00,,0.00,,0.00,REF_000264,15391.60,PROCESSED,ADJ_000264,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000265,MER_003,ORD_000265,PAY_000265,SUCCESS,78216.00,INR,2026-01-01T21:23:00,SET_000265,76370.10,INR,2026-01-03T21:23:00,FEE_000265,1564.32,PROCESSING_FEE,281.58,,0.00,,ADJ_000265,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000266,MER_003,ORD_000266,PAY_000266,SUCCESS,17138.00,INR,2026-04-09T17:14:00,SET_000266,17138.00,INR,2026-04-11T17:14:00,,0.00,,0.00,REF_000266,3427.60,PROCESSED,ADJ_000266,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000267,MER_002,ORD_000267,PAY_000267,SUCCESS,86746.00,INR,2026-06-08T02:34:00,SET_000267,82408.70,INR,2026-06-09T02:34:00,,0.00,,0.00,,0.00,,ADJ_000267,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000268,MER_006,ORD_000268,PAY_000268,SUCCESS,31286.00,INR,2026-04-18T13:44:00,SET_000268,31286.00,INR,2026-04-20T13:44:00,,0.00,,0.00,,0.00,,ADJ_000268,0.00,NORMAL,NORMAL
TXN_000269,MER_005,ORD_000269,PAY_000269,SUCCESS,6968.00,INR,2026-01-24T10:48:00,SET_000269,6968.00,INR,2026-01-27T10:48:00,,0.00,,0.00,,0.00,,ADJ_000269,0.00,NORMAL,NORMAL
TXN_000270,MER_002,ORD_000270,PAY_000270,SUCCESS,97835.00,INR,2026-01-12T22:41:00,SET_000270,73376.25,INR,2026-01-14T22:41:00,,0.00,,0.00,REF_000270,24458.75,PROCESSED,ADJ_000270,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000271,MER_006,ORD_000271,PAY_000271,FAILED,67371.00,INR,2026-04-19T10:45:00,SET_000271,0.00,INR,2026-04-20T10:45:00,,0.00,,0.00,,0.00,,ADJ_000271,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000272,MER_004,ORD_000272,PAY_000272,FAILED,80723.00,INR,2026-01-09T06:27:00,SET_000272,0.00,INR,2026-01-12T06:27:00,,0.00,,0.00,,0.00,,ADJ_000272,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000273,MER_005,ORD_000273,PAY_000273,SUCCESS,60136.00,INR,2026-04-28T11:47:00,SET_000273,57129.20,INR,2026-04-29T11:47:00,,0.00,,0.00,,0.00,,ADJ_000273,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000274,MER_008,ORD_000274,PAY_000274,SUCCESS,52740.00,INR,2026-03-19T23:25:00,SET_000274,52740.00,INR,2026-03-22T23:25:00,,0.00,,0.00,,0.00,,ADJ_000274,0.00,NORMAL,NORMAL
TXN_000275,MER_008,ORD_000275,PAY_000275,SUCCESS,9732.00,INR,2026-06-14T01:57:00,SET_000275,9732.00,INR,2026-06-15T01:57:00,,0.00,,0.00,,0.00,,ADJ_000275,0.00,NORMAL,NORMAL
TXN_000276,MER_003,ORD_000276,PAY_000276,SUCCESS,8709.00,INR,2026-01-24T08:20:00,SET_000276,8503.47,INR,2026-01-26T08:20:00,FEE_000276,174.18,PROCESSING_FEE,31.35,,0.00,,ADJ_000276,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000277,MER_006,ORD_000277,PAY_000277,SUCCESS,50025.00,INR,2026-04-20T03:02:00,SET_000277,37518.75,INR,2026-04-23T03:02:00,,0.00,,0.00,REF_000277,12506.25,PROCESSED,ADJ_000277,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000278,MER_007,ORD_000278,PAY_000278,SUCCESS,13099.00,INR,2026-05-25T18:05:00,SET_000278,12837.02,INR,2026-05-28T18:05:00,FEE_000278,261.98,PROCESSING_FEE,0.00,,0.00,,ADJ_000278,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000279,MER_004,ORD_000279,PAY_000279,SUCCESS,56470.00,INR,2026-03-24T13:52:00,SET_000279,56470.00,INR,2026-03-25T13:52:00,,0.00,,0.00,,0.00,,ADJ_000279,0.00,NORMAL,NORMAL
TXN_000280,MER_008,ORD_000280,PAY_000280,SUCCESS,52362.00,INR,2026-03-18T02:29:00,SET_000280,39271.50,INR,2026-03-21T02:29:00,,0.00,,0.00,REF_000280,13090.50,PROCESSED,ADJ_000280,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000281,MER_007,ORD_000281,PAY_000281,SUCCESS,41063.00,INR,2026-05-02T10:54:00,SET_000281,41063.00,INR,2026-05-04T10:54:00,,0.00,,0.00,,0.00,,ADJ_000281,0.00,NORMAL,NORMAL
TXN_000282,MER_003,ORD_000282,PAY_000282,SUCCESS,90123.00,INR,2026-06-18T09:34:00,SET_000282,67592.25,INR,2026-06-20T09:34:00,,0.00,,0.00,REF_000282,22530.75,PROCESSED,ADJ_000282,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000283,MER_002,ORD_000283,PAY_000283,SUCCESS,12319.00,INR,2026-03-20T23:53:00,SET_000283,12319.00,INR,2026-03-21T23:53:00,,0.00,,0.00,,0.00,,ADJ_000283,0.00,NORMAL,NORMAL
TXN_000284,MER_006,ORD_000284,PAY_000284,SUCCESS,17154.00,INR,2026-04-12T15:49:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000284,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000285,MER_006,ORD_000285,PAY_000285,SUCCESS,87919.00,INR,2026-01-23T15:02:00,SET_000285,87919.00,INR,2026-01-28T15:02:00,,0.00,,0.00,,0.00,,ADJ_000285,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000286,MER_007,ORD_000286,PAY_000286,SUCCESS,94610.00,INR,2026-01-10T17:46:00,SET_000286,92377.20,INR,2026-01-12T17:46:00,FEE_000286,1892.20,PROCESSING_FEE,340.60,,0.00,,ADJ_000286,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000287,MER_006,ORD_000287,PAY_000287,SUCCESS,13679.00,INR,2026-04-16T13:57:00,SET_000287,13679.00,INR,2026-04-21T13:57:00,,0.00,,0.00,,0.00,,ADJ_000287,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000288,MER_008,ORD_000288,PAY_000288,SUCCESS,29492.00,INR,2026-06-04T14:48:00,SET_000288,28902.16,INR,2026-06-05T14:48:00,FEE_000288,589.84,PROCESSING_FEE,0.00,,0.00,,ADJ_000288,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000289,MER_006,ORD_000289,PAY_000289,SUCCESS,15158.00,INR,2026-05-20T04:52:00,SET_000289,14800.27,INR,2026-05-22T04:52:00,FEE_000289,303.16,PROCESSING_FEE,54.57,,0.00,,ADJ_000289,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000290,MER_007,ORD_000290,PAY_000290,SUCCESS,73626.00,INR,2026-06-27T18:51:00,SET_000290,73626.00,INR,2026-07-02T18:51:00,,0.00,,0.00,,0.00,,ADJ_000290,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000291,MER_001,ORD_000291,PAY_000291,SUCCESS,79922.00,INR,2026-06-19T12:13:00,SET_000291,79922.00,INR,2026-06-24T12:13:00,,0.00,,0.00,,0.00,,ADJ_000291,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000292,MER_005,ORD_000292,PAY_000292,SUCCESS,3894.00,INR,2026-02-03T05:14:00,SET_000292,3894.00,INR,2026-02-05T05:14:00,,0.00,,0.00,REF_000292,778.80,PROCESSED,ADJ_000292,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000293,MER_005,ORD_000293,PAY_000293,SUCCESS,44641.00,INR,2026-03-06T06:38:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000293,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000294,MER_003,ORD_000294,PAY_000294,SUCCESS,74328.00,INR,2026-05-01T00:58:00,SET_000294,74328.00,INR,2026-05-03T00:58:00,,0.00,,0.00,,0.00,,ADJ_000294,0.00,NORMAL,NORMAL
TXN_000295,MER_001,ORD_000295,PAY_000295,SUCCESS,12126.00,INR,2026-05-17T04:48:00,SET_000295,12126.00,INR,2026-05-20T04:48:00,,0.00,,0.00,,0.00,,ADJ_000295,0.00,NORMAL,NORMAL
TXN_000296,MER_007,ORD_000296,PAY_000296,SUCCESS,59560.00,INR,2026-03-04T10:23:00,SET_000296,58368.80,INR,2026-03-05T10:23:00,FEE_000296,1191.20,PROCESSING_FEE,0.00,,0.00,,ADJ_000296,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000297,MER_006,ORD_000297,PAY_000297,SUCCESS,74495.00,INR,2026-04-19T21:56:00,SET_000297,55871.25,INR,2026-04-20T21:56:00,,0.00,,0.00,REF_000297,18623.75,PROCESSED,ADJ_000297,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000298,MER_003,ORD_000298,PAY_000298,SUCCESS,20732.00,INR,2026-05-18T17:10:00,SET_000298,20732.00,INR,2026-05-21T17:10:00,,0.00,,0.00,,0.00,,ADJ_000298,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
